,balance,numofproducts,hascrcard,tenure,isactivemember,exited,creditscore,geography,gender,age,estimatedsalary,estimatedsalary_group,age_group,saving,saving_group,creditscore_group,numofproducts_scale,creditscore_scale,age_scale,gender_scale,geography_germany,geography_spain,age_group_21-23,age_group_24-31,age_group_32-44,age_group_45-60,age_group_above 60,numofproducts_1,numofproducts_2,numofproducts_3,numofproducts_4
3689,110245.13,1,1,1,1,0,679,germany,male,35,178291.09,1.5 lakh - 2 lakh,32-44,1,1 lakh - 1.5 lakh,650-700,0.0,0.658,0.22972972972972977,0,1,0,0,0,1,0,0,1,0,0,0
3690,0.0,2,0,5,0,0,703,france,female,45,131906.44,1 lakh - 1.5 lakh,45-60,0,no saving,700-800,0.3333333333333333,0.7060000000000001,0.36486486486486486,1,0,0,0,0,0,1,0,0,1,0,0
3691,158719.57,1,1,6,1,0,670,spain,male,67,118607.4,1 lakh - 1.5 lakh,above 60,1,1.5 lakh - 2 lakh,650-700,0.0,0.64,0.6621621621621623,0,0,1,0,0,0,0,1,1,0,0,0
3692,160979.68,1,1,5,1,0,590,france,female,76,13848.58,1k - 20k,above 60,1,1.5 lakh - 2 lakh,below 650,0.0,0.47999999999999987,0.783783783783784,1,0,0,0,0,0,0,1,1,0,0,0
3693,123557.65,2,1,4,1,0,613,spain,male,35,170903.4,1.5 lakh - 2 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.3333333333333333,0.5259999999999999,0.22972972972972977,0,0,1,0,0,1,0,0,0,1,0,0
3694,0.0,1,1,4,1,1,742,france,female,60,13161.66,1k - 20k,45-60,0,no saving,700-800,0.0,0.7839999999999999,0.5675675675675675,1,0,0,0,0,0,1,0,1,0,0,0
3695,0.0,1,0,4,0,1,608,france,female,33,79304.38,50k - 1 lakh,32-44,0,no saving,below 650,0.0,0.5159999999999999,0.2027027027027027,1,0,0,0,0,1,0,0,1,0,0,0
3696,112896.86,1,1,10,1,0,571,france,male,40,121402.53,1 lakh - 1.5 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.0,0.44200000000000006,0.2972972972972973,0,0,0,0,0,1,0,0,1,0,0,0
3697,120962.13,1,0,7,0,0,595,france,female,39,23305.01,20k - 50k,32-44,1,1 lakh - 1.5 lakh,below 650,0.0,0.4899999999999999,0.2837837837837838,1,0,0,0,0,1,0,0,1,0,0,0
3698,96048.55,1,0,10,0,0,745,germany,male,48,74510.65,50k - 1 lakh,45-60,1,50k-1 lakh,700-800,0.0,0.7899999999999999,0.40540540540540543,0,1,0,0,0,0,1,0,1,0,0,0
3699,0.0,2,1,3,1,0,589,france,female,21,55601.44,50k - 1 lakh,21-23,0,no saving,below 650,0.3333333333333333,0.47799999999999987,0.040540540540540515,1,0,0,1,0,0,0,0,0,1,0,0
3700,185063.7,2,1,10,1,0,749,france,male,37,134526.87,1 lakh - 1.5 lakh,32-44,1,1.5 lakh - 2 lakh,700-800,0.3333333333333333,0.7979999999999999,0.25675675675675674,0,0,0,0,0,1,0,0,0,1,0,0
3701,118064.93,2,1,6,1,0,678,france,female,22,195424.01,1.5 lakh - 2 lakh,21-23,1,1 lakh - 1.5 lakh,650-700,0.3333333333333333,0.656,0.05405405405405406,1,0,0,1,0,0,0,0,0,1,0,0
3702,0.0,2,1,2,1,0,603,france,male,46,59563.49,50k - 1 lakh,45-60,0,no saving,below 650,0.3333333333333333,0.5059999999999999,0.37837837837837845,0,0,0,0,0,0,1,0,0,1,0,0
3703,0.0,1,1,8,1,0,504,france,female,73,34595.58,20k - 50k,above 60,0,no saving,below 650,0.0,0.30799999999999994,0.7432432432432432,1,0,0,0,0,0,0,1,1,0,0,0
3704,149131.03,3,1,5,1,1,739,germany,male,40,60036.99,50k - 1 lakh,32-44,1,1 lakh - 1.5 lakh,700-800,0.6666666666666667,0.7779999999999999,0.2972972972972973,0,1,0,0,0,1,0,0,0,0,1,0
3705,0.0,2,0,7,0,0,604,france,female,34,193021.49,1.5 lakh - 2 lakh,32-44,0,no saving,below 650,0.3333333333333333,0.5079999999999999,0.21621621621621623,1,0,0,0,0,1,0,0,0,1,0,0
3706,0.0,1,1,3,1,0,612,france,female,35,48108.72,20k - 50k,32-44,0,no saving,below 650,0.0,0.5239999999999999,0.22972972972972977,1,0,0,0,0,1,0,0,1,0,0,0
3707,125512.98,2,0,6,0,0,629,spain,female,44,79082.76,50k - 1 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.3333333333333333,0.5579999999999999,0.35135135135135137,1,0,1,0,0,1,0,0,0,1,0,0
3708,83492.07,2,0,3,0,0,652,spain,female,42,37914.12,20k - 50k,32-44,1,50k-1 lakh,650-700,0.3333333333333333,0.604,0.3243243243243243,1,0,1,0,0,1,0,0,0,1,0,0
3709,0.0,1,0,7,0,0,565,france,male,34,74593.84,50k - 1 lakh,32-44,0,no saving,below 650,0.0,0.43000000000000005,0.21621621621621623,0,0,0,0,0,1,0,0,1,0,0,0
3710,0.0,1,0,10,0,1,707,france,female,49,82967.97,50k - 1 lakh,45-60,0,no saving,700-800,0.0,0.7139999999999999,0.4189189189189189,1,0,0,0,0,0,1,0,1,0,0,0
3711,125739.26,1,1,1,1,0,645,france,male,30,193441.23,1.5 lakh - 2 lakh,24-31,1,1 lakh - 1.5 lakh,below 650,0.0,0.59,0.16216216216216217,0,0,0,0,1,0,0,0,1,0,0,0
3712,98592.88,1,1,8,1,1,762,germany,female,34,191790.29,1.5 lakh - 2 lakh,32-44,1,50k-1 lakh,700-800,0.0,0.824,0.21621621621621623,1,1,0,0,0,1,0,0,1,0,0,0
3713,141789.15,1,0,1,0,0,639,spain,female,39,92455.96,50k - 1 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.0,0.578,0.2837837837837838,1,0,1,0,0,1,0,0,1,0,0,0
3714,112949.71,1,0,0,0,0,709,germany,male,22,155231.55,1.5 lakh - 2 lakh,21-23,1,1 lakh - 1.5 lakh,700-800,0.0,0.7179999999999999,0.05405405405405406,0,1,0,1,0,0,0,0,1,0,0,0
3715,105057.33,1,0,3,0,0,823,france,male,34,9217.92,1k - 20k,32-44,1,1 lakh - 1.5 lakh,above 800,0.0,0.9460000000000001,0.21621621621621623,0,0,0,0,0,1,0,0,1,0,0,0
3716,89087.89,1,1,0,1,1,817,germany,female,46,87941.85,50k - 1 lakh,45-60,1,50k-1 lakh,above 800,0.0,0.934,0.37837837837837845,1,1,0,0,0,0,1,0,1,0,0,0
3717,147435.96,1,0,2,0,0,665,germany,female,27,187508.06,1.5 lakh - 2 lakh,24-31,1,1 lakh - 1.5 lakh,650-700,0.0,0.63,0.12162162162162166,1,1,0,0,1,0,0,0,1,0,0,0
3718,154439.86,1,0,0,0,0,646,germany,male,39,171519.06,1.5 lakh - 2 lakh,32-44,1,1.5 lakh - 2 lakh,below 650,0.0,0.592,0.2837837837837838,0,1,0,0,0,1,0,0,1,0,0,0
3719,73054.37,2,1,8,1,0,568,france,male,30,27012.0,20k - 50k,24-31,1,50k-1 lakh,below 650,0.3333333333333333,0.43600000000000005,0.16216216216216217,0,0,0,0,1,0,0,0,0,1,0,0
3720,124678.35,1,0,1,0,1,850,france,female,62,70916.0,50k - 1 lakh,above 60,1,1 lakh - 1.5 lakh,above 800,0.0,0.9999999999999999,0.5945945945945947,1,0,0,0,0,0,0,1,1,0,0,0
3721,152576.25,2,0,8,0,0,473,germany,male,40,73073.68,50k - 1 lakh,32-44,1,1.5 lakh - 2 lakh,below 650,0.3333333333333333,0.246,0.2972972972972973,0,1,0,0,0,1,0,0,0,1,0,0
3722,152243.57,1,1,9,1,0,731,france,female,41,88783.59,50k - 1 lakh,32-44,1,1.5 lakh - 2 lakh,700-800,0.0,0.7619999999999999,0.3108108108108108,1,0,0,0,0,1,0,0,1,0,0,0
3723,0.0,1,0,4,0,0,619,france,male,25,145524.36,1 lakh - 1.5 lakh,24-31,0,no saving,below 650,0.0,0.5379999999999999,0.09459459459459457,0,0,0,0,1,0,0,0,1,0,0,0
3724,88120.97,2,1,2,1,0,715,germany,male,42,21333.22,20k - 50k,32-44,1,50k-1 lakh,700-800,0.3333333333333333,0.7299999999999999,0.3243243243243243,0,1,0,0,0,1,0,0,0,1,0,0
3725,143930.92,1,1,9,1,1,772,germany,female,51,46675.51,20k - 50k,45-60,1,1 lakh - 1.5 lakh,700-800,0.0,0.844,0.445945945945946,1,1,0,0,0,0,1,0,1,0,0,0
3726,0.0,2,0,1,0,0,686,france,female,31,4802.25,1k - 20k,24-31,0,no saving,650-700,0.3333333333333333,0.672,0.1756756756756757,1,0,0,0,1,0,0,0,0,1,0,0
3727,137059.05,3,0,7,0,1,749,germany,female,29,102975.72,1 lakh - 1.5 lakh,24-31,1,1 lakh - 1.5 lakh,700-800,0.6666666666666667,0.7979999999999999,0.14864864864864863,1,1,0,0,1,0,0,0,0,0,1,0
3728,186558.55,1,1,7,1,1,781,france,female,27,175071.29,1.5 lakh - 2 lakh,24-31,1,1.5 lakh - 2 lakh,700-800,0.0,0.862,0.12162162162162166,1,0,0,0,1,0,0,0,1,0,0,0
3729,115654.47,2,1,5,1,0,675,spain,male,66,131970.86,1 lakh - 1.5 lakh,above 60,1,1 lakh - 1.5 lakh,650-700,0.3333333333333333,0.65,0.6486486486486487,0,0,1,0,0,0,0,1,0,1,0,0
3730,0.0,2,0,2,0,0,730,spain,male,29,14174.09,1k - 20k,24-31,0,no saving,700-800,0.3333333333333333,0.7599999999999999,0.14864864864864863,0,0,1,0,1,0,0,0,0,1,0,0
3731,126152.84,1,0,3,0,0,683,spain,male,38,15378.75,1k - 20k,32-44,1,1 lakh - 1.5 lakh,650-700,0.0,0.666,0.27027027027027034,0,0,1,0,0,1,0,0,1,0,0,0
3732,105701.91,1,1,7,1,1,554,germany,female,51,179797.79,1.5 lakh - 2 lakh,45-60,1,1 lakh - 1.5 lakh,below 650,0.0,0.40800000000000003,0.445945945945946,1,1,0,0,0,0,1,0,1,0,0,0
3733,0.0,1,1,6,1,1,722,france,male,46,93917.68,50k - 1 lakh,45-60,0,no saving,700-800,0.0,0.7439999999999999,0.37837837837837845,0,0,0,0,0,0,1,0,1,0,0,0
3734,157094.78,1,1,9,1,0,689,germany,male,67,99490.01,50k - 1 lakh,above 60,1,1.5 lakh - 2 lakh,650-700,0.0,0.678,0.6621621621621623,0,1,0,0,0,0,0,1,1,0,0,0
3735,113228.38,2,1,2,1,0,796,germany,male,40,46415.09,20k - 50k,32-44,1,1 lakh - 1.5 lakh,700-800,0.3333333333333333,0.892,0.2972972972972973,0,1,0,0,0,1,0,0,0,1,0,0
3736,0.0,1,1,10,1,0,447,france,female,32,151815.76,1.5 lakh - 2 lakh,32-44,0,no saving,below 650,0.0,0.19399999999999995,0.1891891891891892,1,0,0,0,0,1,0,0,1,0,0,0
3737,108432.88,2,1,8,1,0,498,germany,male,37,14865.05,1k - 20k,32-44,1,1 lakh - 1.5 lakh,below 650,0.3333333333333333,0.29599999999999993,0.25675675675675674,0,1,0,0,0,1,0,0,0,1,0,0
3738,0.0,1,1,8,1,0,663,spain,male,27,188007.99,1.5 lakh - 2 lakh,24-31,0,no saving,650-700,0.0,0.626,0.12162162162162166,0,0,1,0,1,0,0,0,1,0,0,0
3739,120702.67,2,1,2,1,0,498,germany,female,44,98175.74,50k - 1 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.3333333333333333,0.29599999999999993,0.35135135135135137,1,1,0,0,0,1,0,0,0,1,0,0
3740,0.0,1,0,1,0,0,627,france,female,32,106851.7,1 lakh - 1.5 lakh,32-44,0,no saving,below 650,0.0,0.5539999999999999,0.1891891891891892,1,0,0,0,0,1,0,0,1,0,0,0
3741,0.0,2,1,7,1,0,649,france,male,45,75204.21,50k - 1 lakh,45-60,0,no saving,below 650,0.3333333333333333,0.598,0.36486486486486486,0,0,0,0,0,0,1,0,0,1,0,0
3742,139106.19,1,0,9,0,1,738,germany,female,29,141872.05,1 lakh - 1.5 lakh,24-31,1,1 lakh - 1.5 lakh,700-800,0.0,0.7759999999999999,0.14864864864864863,1,1,0,0,1,0,0,0,1,0,0,0
3743,101851.8,2,0,6,0,0,587,germany,female,39,7103.71,1k - 20k,32-44,1,1 lakh - 1.5 lakh,below 650,0.3333333333333333,0.47399999999999987,0.2837837837837838,1,1,0,0,0,1,0,0,0,1,0,0
3744,130935.56,1,0,6,0,1,655,germany,female,32,9241.83,1k - 20k,32-44,1,1 lakh - 1.5 lakh,650-700,0.0,0.61,0.1891891891891892,1,1,0,0,0,1,0,0,1,0,0,0
3745,116509.99,1,1,3,1,1,647,germany,male,37,149517.71,1 lakh - 1.5 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.0,0.594,0.25675675675675674,0,1,0,0,0,1,0,0,1,0,0,0
3746,93124.04,2,1,1,1,0,776,germany,female,37,196079.32,1.5 lakh - 2 lakh,32-44,1,50k-1 lakh,700-800,0.3333333333333333,0.852,0.25675675675675674,1,1,0,0,0,1,0,0,0,1,0,0
3747,111578.18,1,0,5,0,1,688,germany,male,35,166165.93,1.5 lakh - 2 lakh,32-44,1,1 lakh - 1.5 lakh,650-700,0.0,0.676,0.22972972972972977,0,1,0,0,0,1,0,0,1,0,0,0
3748,0.0,2,1,9,1,0,605,france,male,32,55724.24,50k - 1 lakh,32-44,0,no saving,below 650,0.3333333333333333,0.5099999999999999,0.1891891891891892,0,0,0,0,0,1,0,0,0,1,0,0
3749,86546.29,1,1,10,1,0,596,france,female,39,131768.98,1 lakh - 1.5 lakh,32-44,1,50k-1 lakh,below 650,0.0,0.4919999999999999,0.2837837837837838,1,0,0,0,0,1,0,0,1,0,0,0
3750,0.0,1,1,8,1,0,427,france,male,33,13858.95,1k - 20k,32-44,0,no saving,below 650,0.0,0.15399999999999991,0.2027027027027027,0,0,0,0,0,1,0,0,1,0,0,0
3751,129669.32,2,0,2,0,0,629,france,male,39,82774.07,50k - 1 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.3333333333333333,0.5579999999999999,0.2837837837837838,0,0,0,0,0,1,0,0,0,1,0,0
3752,0.0,2,0,2,0,0,496,spain,male,29,55389.59,50k - 1 lakh,24-31,0,no saving,below 650,0.3333333333333333,0.2919999999999999,0.14864864864864863,0,0,1,0,1,0,0,0,0,1,0,0
3753,164557.95,1,1,2,1,0,717,spain,female,36,82336.73,50k - 1 lakh,32-44,1,1.5 lakh - 2 lakh,700-800,0.0,0.7339999999999999,0.24324324324324326,1,0,1,0,0,1,0,0,1,0,0,0
3754,0.0,2,1,6,1,0,777,france,male,23,163225.48,1.5 lakh - 2 lakh,21-23,0,no saving,700-800,0.3333333333333333,0.854,0.0675675675675676,0,0,0,1,0,0,0,0,0,1,0,0
3755,118989.92,1,1,8,1,0,535,spain,male,35,135536.72,1 lakh - 1.5 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.0,0.37,0.22972972972972977,0,0,1,0,0,1,0,0,1,0,0,0
3756,0.0,1,0,1,0,0,744,france,male,29,82422.97,50k - 1 lakh,24-31,0,no saving,700-800,0.0,0.7879999999999999,0.14864864864864863,0,0,0,0,1,0,0,0,1,0,0,0
3757,0.0,2,1,5,1,0,755,france,male,31,194660.78,1.5 lakh - 2 lakh,24-31,0,no saving,700-800,0.3333333333333333,0.8099999999999999,0.1756756756756757,0,0,0,0,1,0,0,0,0,1,0,0
3758,79259.75,1,0,6,0,0,593,spain,female,45,55347.28,50k - 1 lakh,45-60,1,50k-1 lakh,below 650,0.0,0.4859999999999999,0.36486486486486486,1,0,1,0,0,0,1,0,1,0,0,0
3759,112230.38,1,0,4,0,1,514,france,male,38,16717.11,1k - 20k,32-44,1,1 lakh - 1.5 lakh,below 650,0.0,0.32799999999999996,0.27027027027027034,0,0,0,0,0,1,0,0,1,0,0,0
3760,118129.87,1,1,9,1,0,721,france,male,40,160277.65,1.5 lakh - 2 lakh,32-44,1,1 lakh - 1.5 lakh,700-800,0.0,0.7419999999999999,0.2972972972972973,0,0,0,0,0,1,0,0,1,0,0,0
3761,86824.09,1,0,7,0,0,835,spain,male,38,175905.97,1.5 lakh - 2 lakh,32-44,1,50k-1 lakh,above 800,0.0,0.9699999999999999,0.27027027027027034,0,0,1,0,0,1,0,0,1,0,0,0
3762,128306.7,1,1,10,1,0,682,france,female,64,66040.83,50k - 1 lakh,above 60,1,1 lakh - 1.5 lakh,650-700,0.0,0.664,0.6216216216216217,1,0,0,0,0,0,0,1,1,0,0,0
3763,117641.43,2,0,2,0,0,590,germany,female,40,92198.05,50k - 1 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.3333333333333333,0.47999999999999987,0.2972972972972973,1,1,0,0,0,1,0,0,0,1,0,0
3764,125734.2,2,0,3,0,1,653,germany,female,37,134625.09,1 lakh - 1.5 lakh,32-44,1,1 lakh - 1.5 lakh,650-700,0.3333333333333333,0.606,0.25675675675675674,1,1,0,0,0,1,0,0,0,1,0,0
3765,103302.37,1,1,8,1,0,837,france,male,49,50974.57,50k - 1 lakh,45-60,1,1 lakh - 1.5 lakh,above 800,0.0,0.9739999999999999,0.4189189189189189,0,0,0,0,0,0,1,0,1,0,0,0
3766,0.0,1,0,8,0,0,841,france,male,27,171922.72,1.5 lakh - 2 lakh,24-31,0,no saving,above 800,0.0,0.9819999999999999,0.12162162162162166,0,0,0,0,1,0,0,0,1,0,0,0
3767,82696.09,2,0,4,0,0,584,spain,male,36,83058.14,50k - 1 lakh,32-44,1,50k-1 lakh,below 650,0.3333333333333333,0.46799999999999986,0.24324324324324326,0,0,1,0,0,1,0,0,0,1,0,0
3768,145471.37,1,0,4,0,0,769,france,male,29,188382.77,1.5 lakh - 2 lakh,24-31,1,1 lakh - 1.5 lakh,700-800,0.0,0.838,0.14864864864864863,0,0,0,0,1,0,0,0,1,0,0,0
3769,101506.66,1,0,2,0,0,599,spain,male,34,198030.24,1.5 lakh - 2 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.0,0.4979999999999999,0.21621621621621623,0,0,1,0,0,1,0,0,1,0,0,0
3770,156265.31,2,0,5,0,0,698,france,male,47,1055.66,1k - 20k,45-60,1,1.5 lakh - 2 lakh,650-700,0.3333333333333333,0.6960000000000001,0.39189189189189194,0,0,0,0,0,0,1,0,0,1,0,0
3771,128554.98,1,1,1,1,0,477,france,male,27,133173.19,1 lakh - 1.5 lakh,24-31,1,1 lakh - 1.5 lakh,below 650,0.0,0.254,0.12162162162162166,0,0,0,0,1,0,0,0,1,0,0,0
3772,139959.55,2,1,8,1,0,477,germany,male,34,189875.83,1.5 lakh - 2 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.3333333333333333,0.254,0.21621621621621623,0,1,0,0,0,1,0,0,0,1,0,0
3773,132944.53,1,1,7,1,0,745,spain,male,34,31802.92,20k - 50k,32-44,1,1 lakh - 1.5 lakh,700-800,0.0,0.7899999999999999,0.21621621621621623,0,0,1,0,0,1,0,0,1,0,0,0
3774,0.0,3,1,3,1,0,749,france,female,35,132649.85,1 lakh - 1.5 lakh,32-44,0,no saving,700-800,0.6666666666666667,0.7979999999999999,0.22972972972972977,1,0,0,0,0,1,0,0,0,0,1,0
3775,0.0,1,0,1,0,1,850,france,male,61,53067.83,50k - 1 lakh,above 60,0,no saving,above 800,0.0,0.9999999999999999,0.5810810810810811,0,0,0,0,0,0,0,1,1,0,0,0
3776,93547.23,2,1,5,1,0,528,germany,male,22,961.57,below 1k,21-23,1,50k-1 lakh,below 650,0.3333333333333333,0.356,0.05405405405405406,0,1,0,1,0,0,0,0,0,1,0,0
3777,152302.72,1,0,2,0,0,750,france,male,33,71333.44,50k - 1 lakh,32-44,1,1.5 lakh - 2 lakh,700-800,0.0,0.7999999999999999,0.2027027027027027,0,0,0,0,0,1,0,0,1,0,0,0
3778,147674.26,1,1,2,1,0,543,france,female,31,16658.76,1k - 20k,24-31,1,1 lakh - 1.5 lakh,below 650,0.0,0.386,0.1756756756756757,1,0,0,0,1,0,0,0,1,0,0,0
3779,148021.12,1,1,3,1,0,579,spain,female,59,74878.22,50k - 1 lakh,45-60,1,1 lakh - 1.5 lakh,below 650,0.0,0.45799999999999985,0.5540540540540542,1,0,1,0,0,0,1,0,1,0,0,0
3780,0.0,2,0,0,0,0,624,france,male,37,112104.55,1 lakh - 1.5 lakh,32-44,0,no saving,below 650,0.3333333333333333,0.5479999999999999,0.25675675675675674,0,0,0,0,0,1,0,0,0,1,0,0
3781,142360.62,2,0,5,0,1,595,germany,male,46,48421.4,20k - 50k,45-60,1,1 lakh - 1.5 lakh,below 650,0.3333333333333333,0.4899999999999999,0.37837837837837845,0,1,0,0,0,0,1,0,0,1,0,0
3782,151027.56,1,0,2,0,0,596,germany,female,27,170320.58,1.5 lakh - 2 lakh,24-31,1,1.5 lakh - 2 lakh,below 650,0.0,0.4919999999999999,0.12162162162162166,1,1,0,0,1,0,0,0,1,0,0,0
3783,138843.7,1,0,2,0,1,431,germany,female,44,37688.31,20k - 50k,32-44,1,1 lakh - 1.5 lakh,below 650,0.0,0.16199999999999992,0.35135135135135137,1,1,0,0,0,1,0,0,1,0,0,0
3784,109958.15,1,1,8,1,1,647,spain,female,26,136592.24,1 lakh - 1.5 lakh,24-31,1,1 lakh - 1.5 lakh,below 650,0.0,0.594,0.10810810810810811,1,0,1,0,1,0,0,0,1,0,0,0
3785,138857.59,1,0,9,0,0,640,france,female,31,48640.77,20k - 50k,24-31,1,1 lakh - 1.5 lakh,below 650,0.0,0.58,0.1756756756756757,1,0,0,0,1,0,0,0,1,0,0,0
3786,105426.5,2,1,3,1,0,752,germany,female,45,89773.45,50k - 1 lakh,45-60,1,1 lakh - 1.5 lakh,700-800,0.3333333333333333,0.8039999999999999,0.36486486486486486,1,1,0,0,0,0,1,0,0,1,0,0
3787,149155.53,2,0,9,0,1,710,germany,female,41,42131.26,20k - 50k,32-44,1,1 lakh - 1.5 lakh,700-800,0.3333333333333333,0.7199999999999999,0.3108108108108108,1,1,0,0,0,1,0,0,0,1,0,0
3788,135096.05,1,1,4,1,1,638,germany,male,27,186523.72,1.5 lakh - 2 lakh,24-31,1,1 lakh - 1.5 lakh,below 650,0.0,0.576,0.12162162162162166,0,1,0,0,1,0,0,0,1,0,0,0
3789,170890.05,2,0,2,0,0,660,germany,male,28,41758.9,20k - 50k,24-31,1,1.5 lakh - 2 lakh,650-700,0.3333333333333333,0.62,0.13513513513513514,0,1,0,0,1,0,0,0,0,1,0,0
3790,89122.3,1,1,4,1,0,609,spain,female,45,199256.98,1.5 lakh - 2 lakh,45-60,1,50k-1 lakh,below 650,0.0,0.5179999999999999,0.36486486486486486,1,0,1,0,0,0,1,0,1,0,0,0
3791,78126.28,1,1,0,1,1,596,spain,female,54,153482.91,1.5 lakh - 2 lakh,45-60,1,50k-1 lakh,below 650,0.0,0.4919999999999999,0.48648648648648657,1,0,1,0,0,0,1,0,1,0,0,0
3792,123894.43,1,0,3,0,0,705,france,female,38,21177.1,20k - 50k,32-44,1,1 lakh - 1.5 lakh,700-800,0.0,0.7099999999999999,0.27027027027027034,1,0,0,0,0,1,0,0,1,0,0,0
3793,0.0,2,1,7,1,0,444,france,male,36,138743.86,1 lakh - 1.5 lakh,32-44,0,no saving,below 650,0.3333333333333333,0.18799999999999994,0.24324324324324326,0,0,0,0,0,1,0,0,0,1,0,0
3794,106913.43,1,0,5,0,1,727,germany,male,58,25881.0,20k - 50k,45-60,1,1 lakh - 1.5 lakh,700-800,0.0,0.7539999999999999,0.5405405405405406,0,1,0,0,0,0,1,0,1,0,0,0
3795,127845.83,1,0,4,0,0,496,france,male,32,66469.2,50k - 1 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.0,0.2919999999999999,0.1891891891891892,0,0,0,0,0,1,0,0,1,0,0,0
3796,0.0,2,1,8,1,0,554,france,female,22,142670.61,1 lakh - 1.5 lakh,21-23,0,no saving,below 650,0.3333333333333333,0.40800000000000003,0.05405405405405406,1,0,0,1,0,0,0,0,0,1,0,0
3797,106397.75,1,0,7,0,0,537,france,male,26,103563.23,1 lakh - 1.5 lakh,24-31,1,1 lakh - 1.5 lakh,below 650,0.0,0.374,0.10810810810810811,0,0,0,0,1,0,0,0,1,0,0,0
3798,0.0,1,1,3,1,1,839,france,female,51,69101.23,50k - 1 lakh,45-60,0,no saving,above 800,0.0,0.9779999999999999,0.445945945945946,1,0,0,0,0,0,1,0,1,0,0,0
3799,0.0,2,0,0,0,0,700,spain,female,43,59475.35,50k - 1 lakh,32-44,0,no saving,650-700,0.3333333333333333,0.7000000000000001,0.3378378378378379,1,0,1,0,0,1,0,0,0,1,0,0
3800,166492.48,1,0,5,0,0,458,spain,female,35,135287.74,1 lakh - 1.5 lakh,32-44,1,1.5 lakh - 2 lakh,below 650,0.0,0.21599999999999997,0.22972972972972977,1,0,1,0,0,1,0,0,1,0,0,0
3801,0.0,2,1,2,1,0,850,france,female,28,38773.74,20k - 50k,24-31,0,no saving,above 800,0.3333333333333333,0.9999999999999999,0.13513513513513514,1,0,0,0,1,0,0,0,0,1,0,0
3802,114493.68,1,0,6,0,0,699,spain,male,31,138396.32,1 lakh - 1.5 lakh,24-31,1,1 lakh - 1.5 lakh,650-700,0.0,0.6980000000000001,0.1756756756756757,0,0,1,0,1,0,0,0,1,0,0,0
3803,126104.98,2,1,9,1,0,615,germany,female,44,110718.02,1 lakh - 1.5 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.3333333333333333,0.5299999999999999,0.35135135135135137,1,1,0,0,0,1,0,0,0,1,0,0
3804,124425.99,1,0,4,0,1,850,germany,male,51,118545.49,1 lakh - 1.5 lakh,45-60,1,1 lakh - 1.5 lakh,above 800,0.0,0.9999999999999999,0.445945945945946,0,1,0,0,0,0,1,0,1,0,0,0
3805,0.0,2,0,1,0,0,604,france,female,40,123207.17,1 lakh - 1.5 lakh,32-44,0,no saving,below 650,0.3333333333333333,0.5079999999999999,0.2972972972972973,1,0,0,0,0,1,0,0,0,1,0,0
3806,0.0,1,0,0,0,0,668,spain,male,34,99984.86,50k - 1 lakh,32-44,0,no saving,650-700,0.0,0.636,0.21621621621621623,0,0,1,0,0,1,0,0,1,0,0,0
3807,0.0,2,0,10,0,0,594,spain,female,38,58332.91,50k - 1 lakh,32-44,0,no saving,below 650,0.3333333333333333,0.4879999999999999,0.27027027027027034,1,0,1,0,0,1,0,0,0,1,0,0
3808,101140.76,1,1,3,1,0,470,france,male,30,50906.65,50k - 1 lakh,24-31,1,1 lakh - 1.5 lakh,below 650,0.0,0.24,0.16216216216216217,0,0,0,0,1,0,0,0,1,0,0,0
3809,150844.94,1,1,0,1,0,701,germany,male,41,127623.36,1 lakh - 1.5 lakh,32-44,1,1.5 lakh - 2 lakh,700-800,0.0,0.7020000000000001,0.3108108108108108,0,1,0,0,0,1,0,0,1,0,0,0
3810,115024.5,1,1,1,1,0,664,spain,male,35,169665.79,1.5 lakh - 2 lakh,32-44,1,1 lakh - 1.5 lakh,650-700,0.0,0.628,0.22972972972972977,0,0,1,0,0,1,0,0,1,0,0,0
3811,131286.46,1,0,6,0,0,477,france,female,30,194144.45,1.5 lakh - 2 lakh,24-31,1,1 lakh - 1.5 lakh,below 650,0.0,0.254,0.16216216216216217,1,0,0,0,1,0,0,0,1,0,0,0
3812,0.0,2,0,9,0,0,756,france,female,42,35673.42,20k - 50k,32-44,0,no saving,700-800,0.3333333333333333,0.8119999999999999,0.3243243243243243,1,0,0,0,0,1,0,0,0,1,0,0
3813,141267.67,1,1,7,1,0,625,france,female,40,177397.49,1.5 lakh - 2 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.0,0.5499999999999999,0.2972972972972973,1,0,0,0,0,1,0,0,1,0,0,0
